"","glpk","ecos","scs","lpsolve"
"8029",0,4.83257906448744e-14,1.4011180386379e-10,0
"10005",0,4.8756286245518e-14,-2.28522912869509e-10,0
"13003",0,4.83441621924168e-14,1.41207963269741e-11,0
"13265",0,4.83202989833925e-14,1.35538968849271e-10,0
"19019",0,4.83342938977815e-14,9.33546610815342e-11,0
"17015",0,4.83239578255087e-14,1.38599090258621e-10,0
"17113",0,4.85482298032193e-14,-2.02747846568243e-10,0
"18049",0,4.83296286001257e-14,1.43220353082616e-10,0
"18091",0,4.84203180259862e-14,-1.49169170692361e-10,0
"18165",0,4.8326168472783e-14,1.40421535617523e-10,0
"18181",0,4.83332901767093e-14,1.04665401114036e-10,0
"20009",0,4.8354370090316e-14,-3.46129485507014e-11,0
"20123",0,4.83221717007514e-14,1.37112202987977e-10,0
"20157",0,4.83203614321424e-14,1.35588638273793e-10,0
"21009",0,4.87919708294993e-14,-2.30858254068051e-10,0
"21071",0,4.84729335864608e-14,-1.79975082329368e-10,0
"21077",0,4.83523660476036e-14,-2.66399001161024e-11,0
"21083",0,4.84951647727631e-14,-1.88356659488708e-10,0
"21119",0,4.83704606173199e-14,-8.18293652370194e-11,0
"21201",0,4.83212199826624e-14,1.3631085366764e-10,0
"22093",0,4.8329663792079e-14,1.43241022716478e-10,0
"29063",0,4.83516111505541e-14,-2.34714597513854e-11,0
"29197",0,4.83289772816024e-14,1.42695890700982e-10,0
"28127",0,4.83290951924539e-14,1.42795874471442e-10,0
"28141",0,4.83318368441856e-14,1.22660136976042e-10,0
"28159",0,4.83259565111395e-14,1.40246667291092e-10,0
"30015",0,4.83158392703015e-14,1.31697438889287e-10,0
"37011",0,4.83408180148486e-14,3.59834048294423e-11,0
"37077",0,4.83862017944869e-14,-1.11087405341806e-10,0
"37127",0,4.84279101882102e-14,-1.550435821606e-10,0
"38029",0,4.83172698667723e-14,1.32941859211824e-10,0
"38039",0,4.83159821743337e-14,1.31818249693962e-10,0
"38043",0,4.83162211679816e-14,1.32032598976408e-10,0
"31155",0,4.83746649634468e-14,-9.0815367360713e-11,0
"34009",0,4.85276872846126e-14,-1.97902924405127e-10,0
"34019",0,4.86374437953423e-14,-2.17412038178621e-10,0
"35029",0,4.83219392380677e-14,1.36916941612547e-10,0
"32033",0,4.83181083802571e-14,1.33660005800775e-10,0
"36045",0,4.83950359349211e-14,-1.23407612051916e-10,0
"36085",0,4.88806927696737e-14,-2.35457776471763e-10,0
"41009",0,4.83230688008332e-14,1.37860909454549e-10,0
"72029",0,4.83241056383568e-14,1.38723119500652e-10,0
"47155",0,4.85101769372548e-14,-1.93098874558939e-10,0
"48053",0,4.83223743774649e-14,1.37284243197367e-10,0
"48099",0,4.83288178147124e-14,1.42564316187452e-10,0
"48149",0,4.83179405862456e-14,1.33520373539435e-10,0
"48195",0,4.83140856727991e-14,1.30155822173853e-10,0
"48291",0,4.83333846889363e-14,1.03558123543743e-10,0
"48303",0,4.83799804776705e-14,-1.0085730257946e-10,0
"48329",0,4.83455954584769e-14,5.84466546102945e-12,0
"51009",0,4.87620205147163e-14,-2.28922072414358e-10,0
"53027",0,4.83401048905035e-14,4.11888283317614e-11,0
"53077",0,4.8432511251341e-14,-1.58298032794885e-10,0
"55071",0,4.84396057572245e-14,-1.62929374480962e-10,0
"56035",0,4.83166748023705e-14,1.32422330738256e-10,0
"13099",0,4.83553073753061e-14,-3.81332656108545e-11,0
"13143",0,4.85856428231773e-14,-2.09920369138737e-10,0
"13237",0,4.84565221457751e-14,-1.7241195665113e-10,0
"13303",0,4.84273727366928e-14,-1.54648180498309e-10,0
"19181",0,4.83644598339944e-14,-6.6998533168807e-11,0
"17067",0,4.83264519592169e-14,1.40653509245809e-10,0
"18183",0,4.83418071234816e-14,2.91056174681213e-11,0
"20053",0,4.83223061262295e-14,1.37226205457904e-10,0
"20179",0,4.83162654641841e-14,1.32066963422363e-10,0
"21015",0,4.99631420512932e-14,-2.83379095421617e-10,0
"21017",0,4.84086952800469e-14,-1.38718221534732e-10,0
"21227",0,5.13024225163343e-14,-3.05886381911115e-10,0
"22105",0,4.84644990994815e-14,-1.76260367029548e-10,0
"26025",0,4.90566695740081e-14,-2.41388158460371e-10,0
"29001",0,4.84198113272031e-14,-1.48753238423144e-10,0
"29055",0,4.84219493580244e-14,-1.50487395625865e-10,0
"28087",0,4.83650886732903e-14,-6.86829227297133e-11,0
"30011",0,4.83138166194314e-14,1.2991424276882e-10,0
"30027",0,4.83188923693073e-14,1.34333047792493e-10,0
"37097",0,4.87301378646339e-14,-2.26575989623204e-10,0
"38013",0,4.83152993057424e-14,1.31220993032382e-10,0
"38073",0,4.83206680837962e-14,1.35855209010213e-10,0
"38095",0,4.8315658784083e-14,1.31537590679385e-10,0
"31025",0,4.83943468860857e-14,-1.22527508624119e-10,0
"31077",0,4.83180389688035e-14,1.33597675416372e-10,0
"35035",0,4.8342533269215e-14,2.42821410325303e-11,0
"40051",0,4.840565639454e-14,-1.3563372258183e-10,0
"42005",0,4.8496004236568e-14,-1.88639607871874e-10,0
"72023",0,4.83251128020687e-14,1.39553723409646e-10,0
"72057",0,4.83227251899586e-14,1.3757031852176e-10,0
"72117",0,4.83164254460471e-14,1.32203265102097e-10,0
"72133",0,4.83181762796087e-14,1.33720956203853e-10,0
"45015",0,4.98379746603311e-14,-2.79667646731583e-10,0
"45031",0,4.85571021386548e-14,-2.04622111549583e-10,0
"45089",0,4.83948052092295e-14,-1.23116883251559e-10,0
"46013",0,4.8340876779588e-14,3.55641038855654e-11,0
"46065",0,4.83246917271126e-14,1.39203805093218e-10,0
"47159",0,4.83566107515974e-14,-4.28259244970689e-11,0
"48289",0,4.83168080872776e-14,1.32536111299116e-10,0
"48319",0,4.83137733972078e-14,1.29873377145961e-10,0
"48339",0,4.85010206184583e-14,-1.90281848559345e-10,0
"48363",0,4.83191090788155e-14,1.34520675322483e-10,0
"48445",0,4.83151502890486e-14,1.31091187616337e-10,0
"48459",0,4.83236935281707e-14,1.38380987025753e-10,0
"49025",0,4.83151802912871e-14,1.3111594797611e-10,0
"49037",0,4.83176223031746e-14,1.33243702413237e-10,0
"51027",0,4.86965731359438e-14,-2.23722844299565e-10,0
"51095",0,4.96316957458036e-14,-2.72282866082573e-10,0
"51173",0,4.89058833081859e-14,-2.36521218168496e-10,0
"50007",0,5.31381203965565e-14,-3.18765487087016e-10,0
"55065",0,4.83360919319768e-14,7.50356260602753e-11,0
"55099",0,4.83252663038642e-14,1.39682274003578e-10,0
"2164",0,4.83131931223533e-14,1.29359797192974e-10,0
"1027",0,4.83668971916659e-14,-7.33405433481052e-11,0
"1105",0,4.83413890890789e-14,3.19726235088294e-11,0
"5019",0,4.83836239789055e-14,-1.07027149943177e-10,0
"12107",0,4.8340349493344e-14,3.9376115081471e-11,0
"8123",0,4.85503615795441e-14,-2.0320898147602e-10,0
"8125",0,4.83182883204535e-14,1.33821226222144e-10,0
"12067",0,4.83161329352172e-14,1.31947342286526e-10,0
"13107",0,4.84295924779209e-14,-1.56258248749087e-10,0
"13197",0,4.83533055768096e-14,-3.04558085848406e-11,0
"17089",0,4.95450023197841e-14,-2.68563152896744e-10,0
"18015",0,4.83303477714698e-14,1.43501648438011e-10,0
"20001",0,4.83371129463544e-14,6.55951509637478e-11,0
"20003",0,4.83281166039611e-14,1.41997722020562e-10,0
"20013",0,4.83314468299491e-14,1.2786200273633e-10,0
"21033",0,4.83718380829096e-14,-8.48885318386923e-11,0
"21095",0,4.84347189246037e-14,-1.59786538242793e-10,0
"29153",0,4.83425364904575e-14,2.42687734700987e-11,0
"29203",0,4.83430823438636e-14,2.0758320477759e-11,0
"28017",0,4.83267495272516e-14,1.40890555149676e-10,0
"28071",0,4.8359903643486e-14,-5.3752659560582e-11,0
"30059",0,4.83139417664961e-14,1.30024910573335e-10,0
"5017",0,4.83453516586713e-14,7.21604714380345e-12,0
"5031",0,4.94169589755505e-14,-2.62171295809307e-10,0
"5033",0,4.85805834351739e-14,-2.09053121430847e-10,0
"5079",0,4.835667264559e-14,-4.30433390454307e-11,0
"8117",0,4.83268838073336e-14,1.41000182862726e-10,0
"30093",0,4.83306043793066e-14,1.39709927020478e-10,0
"37093",0,4.83790199001908e-14,-9.91404247965534e-11,0
"38005",0,4.83216609726926e-14,1.36682968303707e-10,0
"38019",0,4.8317697646354e-14,1.33308137287783e-10,0
"31063",0,4.83179956919459e-14,1.33567751419113e-10,0
"31151",0,4.83502004148896e-14,-1.72743327687213e-11,0
"36017",0,4.8344972950619e-14,9.37003943085952e-12,0
"39043",0,4.83725833616482e-14,-8.64962799689842e-11,0
"41069",0,4.83132760000756e-14,1.29431257091447e-10,0
"72031",0,4.83528174619312e-14,-2.84876168659796e-11,0
"72073",0,4.83164136914864e-14,1.32194952895714e-10,0
"72075",0,4.83241566359391e-14,1.38758571927253e-10,0
"72091",0,4.83223797558577e-14,1.37285286985755e-10,0
"45047",0,4.86944277684737e-14,-2.2352511834021e-10,0
"45053",0,4.8398170286107e-14,-1.27275649803425e-10,0
"45081",0,4.83822741765988e-14,-1.04803591487778e-10,0
"46049",0,4.83145152189584e-14,1.30534069592284e-10,0
"46057",0,4.83175856801162e-14,1.33207908238913e-10,0
"46071",0,4.83150348752493e-14,1.30988856414079e-10,0
"47095",0,4.83204850715861e-14,1.35690934655203e-10,0
"47103",0,4.83696005017329e-14,-7.98619443268527e-11,0
"47107",0,4.84235594020736e-14,-1.51758187722725e-10,0
"48085",0,4.87664252991771e-14,-2.29221626794586e-10,0
"48261",0,4.83130735249582e-14,1.29252617648664e-10,0
"48425",0,4.8314892012433e-14,1.30860002754501e-10,0
"48477",0,4.83203482923717e-14,1.3557292546542e-10,0
"48507",0,4.83149407964822e-14,1.30903745558108e-10,0
"51081",0,4.84016658819936e-14,-1.31322591564586e-10,0
"51157",0,4.83746097093827e-14,-9.0706032153316e-11,0
"51167",0,4.88647436954315e-14,-2.34734877864491e-10,0
"51640",0,4.83786008580277e-14,-9.83796795856829e-11,0
"53029",0,4.83448617724319e-14,1.00062707030067e-11,0
"55103",0,4.8334211858888e-14,9.42467439012284e-11,0
"54027",0,4.83376989559824e-14,6.0450485446857e-11,0
"54031",0,4.83275890519465e-14,1.41576478461304e-10,0
"54109",0,4.83416875506118e-14,2.99122823866565e-11,0
"1049",0,4.90404112465932e-14,-2.40961392510973e-10,0
"1089",0,6.89802084965826e-14,-3.59282853069446e-10,0
"5121",0,4.83941981742068e-14,-1.22335838195164e-10,0
"6029",0,4.86456568120126e-14,-2.1840751019825e-10,0
"6067",0,4.90312502101444e-14,-2.40711205925623e-10,0
"6095",0,4.8433217360892e-14,-1.58778796699651e-10,0
"12075",0,4.83277003272565e-14,1.41669762285207e-10,0
"12093",0,4.83248104932215e-14,1.39305713541745e-10,0
"12101",0,4.85870614363027e-14,-2.10158108685192e-10,0
"13175",0,4.86375208203707e-14,-2.17422302775924e-10,0
"19041",0,4.83247841659417e-14,1.39280216193656e-10,0
"19055",0,4.8330576325724e-14,1.40118056802785e-10,0
"19097",0,4.83352563668622e-14,8.3253090110199e-11,0
"16059",0,4.83149541878832e-14,1.30918454988372e-10,0
"17079",0,4.8322839069064e-14,1.37668605946163e-10,0
"17173",0,4.83343137171364e-14,9.31373974304558e-11,0
"18005",0,4.84083268994124e-14,-1.38352067372101e-10,0
"18031",0,4.83385695576684e-14,5.31567760674222e-11,0
"18071",0,4.83603306081984e-14,-5.50797895699152e-11,0
"18137",0,4.83410019922851e-14,3.46807433869977e-11,0
"20095",0,4.83237632348272e-14,1.38442273414178e-10,0
"20171",0,4.83190846579973e-14,1.34499294030766e-10,0
"20173",0,5.19564945222997e-14,-3.11670764072746e-10,0
"21069",0,4.83757970653641e-14,-9.30694969033184e-11,0
"25009",0,6.42613039834809e-14,-3.53451809356398e-10,0
"26021",0,4.93178497389678e-14,-2.56281952057052e-10,0
"26077",0,5.08308185236545e-14,-3.00248598660844e-10,0
"26105",0,4.83783374166125e-14,-9.78960621826200e-11,0
"27063",0,4.83276792606473e-14,1.4165183750003e-10,0
"27133",0,4.83259015516939e-14,1.40201080338526e-10,0
"29161",0,4.85435829277698e-14,-2.01717277395809e-10,0
"29225",0,4.84780430998799e-14,-1.82072984138348e-10,0
"30047",0,4.83272794353891e-14,1.41318179995822e-10,0
"37175",0,4.83792716926281e-14,-9.95943874341506e-11,0
"38091",0,4.83155748664481e-14,1.31460118615049e-10,0
"31095",0,4.83304151417491e-14,1.42500060905024e-10,0
"36103",0,5.18001990189111e-14,-3.10449856099694e-10,0
"39087",0,4.83679998022327e-14,-7.6062499270736e-11,0
"39109",0,4.84368413999877e-14,-1.6117752735632e-10,0
"39123",0,4.83444206269947e-14,1.25813758905839e-11,0
"40087",0,4.83781599532122e-14,-9.75677210403218e-11,0
"40105",0,4.83304621694757e-14,1.41800263502848e-10,0
"41039",0,4.84029578937974e-14,-1.32752877617499e-10,0
"42003",0,1.27019740160781e-13,-3.8330057901127e-10,0
"42017",0,5.25183615037517e-14,-3.15443767486632e-10,0
"72059",0,4.83173396714876e-14,1.33001130548576e-10,0
"72077",0,4.83224114723792e-14,1.37314329253338e-10,0
"72119",0,4.83249628912195e-14,1.39422846462657e-10,0
"45005",0,4.83360356514847e-14,7.55700059537247e-11,0
"47119",0,4.8520798477621e-14,-1.96095063541116e-10,0
"47131",0,4.83499607584867e-14,-1.61871087507241e-11,0
"48105",0,4.83135741153444e-14,1.29700861272022e-10,0
"48139",0,4.83590845891658e-14,-5.11500500631471e-11,0
"48147",0,4.83218087965659e-14,1.36813959567318e-10,0
"48247",0,4.8313821948256e-14,1.29921239403595e-10,0
"48487",0,4.83156776947983e-14,1.31550816252603e-10,0
"49019",0,4.83159996968931e-14,1.31837321415036e-10,0
"49055",0,4.83137828360935e-14,1.29880917346698e-10,0
"51089",0,4.93265141440952e-14,-2.56835910661651e-10,0
"51111",0,4.84191241310507e-14,-1.48180833805319e-10,0
"51125",0,4.84675072971226e-14,-1.7762379037578e-10,0
"2016",0,4.83135085016645e-14,1.29636802295464e-10,0
"2110",0,4.83180232499775e-14,1.33588349037448e-10,0
"1005",0,4.83993610146522e-14,-1.28684007981358e-10,0
"1093",0,4.84547184534774e-14,-1.71491429060801e-10,0
"5025",0,4.83371809175114e-14,6.4994808535892e-11,0
"5093",0,4.85768898045565e-14,-2.08402193915414e-10,0
"4027",0,4.8370728287357e-14,-8.24326140817744e-11,0
"6021",0,4.83188470854468e-14,1.34296463384234e-10,0
"6037",0,9.36279482190164e-14,-3.75062883377096e-10,0
"6041",0,4.83734482095088e-14,-8.83205723234059e-11,0
"6069",0,4.83263345865147e-14,1.40553191953006e-10,0
"8017",0,4.83139421097758e-14,1.30022294439736e-10,0
"8063",0,4.8316668832266e-14,1.32421129371047e-10,0
"8085",0,4.83304360614562e-14,1.42188001325387e-10,0
"8087",0,4.83276955429601e-14,1.41660224330059e-10,0
"12017",0,4.8369271509433e-14,-7.90960065883855e-11,0
"12029",0,4.83190363469484e-14,1.34455432455312e-10,0
"12047",0,4.83186849949782e-14,1.34156804118602e-10,0
"12059",0,4.8321409824201e-14,1.36469636968462e-10,0
"13017",0,4.8388780083823e-14,-1.14926239593927e-10,0
"13037",0,4.83381217887911e-14,5.68636135309972e-11,0
"13141",0,4.83563120647952e-14,-4.17711871642168e-11,0
"13165",0,4.83509641270676e-14,-2.06743440565797e-11,0
"13239",0,4.83224339727381e-14,1.37329771916913e-10,0
"19087",0,4.83354733115991e-14,8.10783639904642e-11,0
"19101",0,4.83325707240279e-14,1.13317248956076e-10,0
"16011",0,4.8325446486196e-14,1.39826654561514e-10,0
"16057",0,4.83220608254457e-14,1.37013223941241e-10,0
"16065",0,4.83238320784089e-14,1.38492910974938e-10,0
"18125",0,4.83251225317549e-14,1.39562082961716e-10,0
"21123",0,4.84106272286644e-14,-1.40595495457525e-10,0
"22009",0,4.83468308571982e-14,-8.38030461831331e-13,0
"25027",0,7.04170070235892e-14,-3.6095729052696e-10,0
"26067",0,4.85347760717611e-14,-1.99662489206446e-10,0
"27097",0,4.83610931102554e-14,-5.74032520381394e-11,0
"27143",0,4.83354090907453e-14,8.17309992951656e-11,0
"29003",0,4.83676437454042e-14,-7.51940726791108e-11,0
"29095",0,7.92809200830807e-14,-3.68372191071284e-10,0
"29185",0,4.8341897861256e-14,2.84929503895894e-11,0
"28013",0,4.83240515148386e-14,1.3867806040885e-10,0
"28115",0,4.83405895396193e-14,3.76277085242744e-11,0
"30035",0,4.83194134107452e-14,1.34772780142337e-10,0
"37117",0,4.8333439834932e-14,1.02916107961568e-10,0
"37129",0,4.86596077471462e-14,-2.20004518627754e-10,0
"38057",0,4.83228895434954e-14,1.37713048026305e-10,0
"38087",0,4.83138635244882e-14,1.29959188679633e-10,0
"31101",0,4.83276620826414e-14,1.41629371180213e-10,0
"35017",0,4.83231296693156e-14,1.37911020145244e-10,0
"35033",0,4.83150507201427e-14,1.31001765056434e-10,0
"39099",0,4.85297591302772e-14,-1.98426949851261e-10,0
"42023",0,4.83207014505705e-14,1.35874919154102e-10,0
"42065",0,4.84143563653194e-14,-1.44052361629528e-10,0
"46079",0,4.83231015960348e-14,1.37889730984829e-10,0
"46087",0,4.83173060022284e-14,1.32966923727157e-10,0
"47061",0,4.83365961729204e-14,7.02914819751442e-11,0
"48083",0,4.83145494023739e-14,1.30560486778503e-10,0
"48109",0,4.83133291189602e-14,1.29485162954439e-10,0
"48119",0,4.83143187476001e-14,1.3035700713897e-10,0
"48209",0,4.83617281794581e-14,-5.92940714712492e-11,0
"48255",0,4.83157690566478e-14,1.31634137726002e-10,0
"51119",0,4.83900361292123e-14,-1.16718201780344e-10,0
"55041",0,4.83215888332864e-14,1.36623646239328e-10,0
"54073",0,4.83228012044758e-14,1.37641932106143e-10,0
"21039",0,4.83287689652425e-14,1.42523198099802e-10,0
"26145",0,4.93360083851008e-14,-2.57434578442979e-10,0
"27131",0,4.84506682915715e-14,-1.69352877807342e-10,0
"28025",0,4.83282680968936e-14,1.42125610979397e-10,0
"37103",0,4.83211199847246e-14,1.36224714205076e-10,0
"38011",0,4.83165183580632e-14,1.32283204237895e-10,0
"31055",0,6.2004933576861e-14,-3.49984799260725e-10,0
"36001",0,4.85852044557165e-14,-2.09845452092119e-10,0
"36119",0,5.00647887081398e-14,-2.86062474043068e-10,0
"39015",0,4.83586144163999e-14,-4.9623971689407e-11,0
"39107",0,4.83518961408934e-14,-2.46835441417908e-11,0
"39145",0,4.83906664400373e-14,-1.17600986992966e-10,0
"40067",0,4.83207453998176e-14,1.35912562858679e-10,0
"42061",0,4.84103903117511e-14,-1.40365849223871e-10,0
"42125",0,4.95318529215468e-14,-2.67959489528933e-10,0
"72009",0,4.8318413663585e-14,1.33918870935803e-10,0
"72013",0,4.8334483895896e-14,9.130759476615e-11,0
"45033",0,4.83959614132311e-14,-1.24573051913685e-10,0
"46069",0,4.83138620941298e-14,1.2995576814305e-10,0
"46073",0,4.83144129645926e-14,1.30442416066563e-10,0
"47121",0,4.83345134333184e-14,9.0988065635817e-11,0
"47157",0,5.25488066602772e-14,-3.15624955085304e-10,0
"48193",0,4.83146856322316e-14,1.30683132674842e-10,0
"48243",0,4.83133408618642e-14,1.29489622549305e-10,0
"48301",0,4.83130335681357e-14,1.29225190407088e-10,0
"48325",0,4.83220325552248e-14,1.36988917472184e-10,0
"48353",0,4.83157027169839e-14,1.3157442200245e-10,0
"48403",0,4.83156093654095e-14,1.31487408864204e-10,0
"49029",0,4.8316508872386e-14,1.32278232830801e-10,0
"51036",0,4.83623895280208e-14,-6.12227320161214e-11,0
"51840",0,4.86610936437266e-14,-2.2016737085672e-10,0
"53059",0,4.8317267038357e-14,1.32933857876216e-10,0
"53061",0,4.89138369027805e-14,-2.36839255479856e-10,0
"55023",0,4.83325245971389e-14,1.13887807774364e-10,0
"56019",0,4.83165830963518e-14,1.3233824132843e-10,0
"56033",0,4.83260280490933e-14,1.40302165760993e-10,0
"56041",0,4.83204333905376e-14,1.35651052787768e-10,0
"1051",0,4.88007302198309e-14,-2.31383346132911e-10,0
"1119",0,4.83512297986787e-14,-2.18289941528189e-11,0
"5059",0,4.84349784251237e-14,-1.59959866912668e-10,0
"5145",0,4.88079142101078e-14,-2.31800123223065e-10,0
"8071",0,4.83198723232908e-14,1.35168214468228e-10,0
"12061",0,4.83635311935891e-14,-6.44546917604126e-11,0
"13157",0,4.93340414135877e-14,-2.57311698099246e-10,0
"13167",0,4.8357840169622e-14,-4.70567634746406e-11,0
"13225",0,4.84845345633853e-14,-1.84577170848172e-10,0
"13279",0,4.84489500155357e-14,-1.68410377903352e-10,0
"13321",0,4.84087123871196e-14,-1.38735149262728e-10,0
"19095",0,4.83295232123e-14,1.43131660879998e-10,0
"19151",0,4.83180120484261e-14,1.33583275443687e-10,0
"17125",0,4.83242219395696e-14,1.38819115491168e-10,0
"21031",0,4.83944677886034e-14,-1.22683290498583e-10,0
"13029",0,4.85178856697659e-14,-1.9529900193892e-10,0
"13307",0,4.83239796936803e-14,1.38613254017507e-10,0
"19021",0,4.83278351176176e-14,1.4177640419331e-10,0
"16061",0,4.83138613327213e-14,1.2995474308225e-10,0
"17151",0,4.83171371117413e-14,1.32825618002685e-10,0
"17179",0,4.8466780974776e-14,-1.77298872256163e-10,0
"17181",0,4.83280243157673e-14,1.41920551448785e-10,0
"18107",0,4.83481277641697e-14,-7.45798303241327e-12,0
"20061",0,4.83750200855078e-14,-9.15309132980274e-11,0
"20081",0,4.83179304595325e-14,1.33510466556107e-10,0
"20113",0,4.83635065208994e-14,-6.43882770603452e-11,0
"21059",0,4.96187710127138e-14,-2.71755397499216e-10,0
"21113",0,4.87503233040576e-14,-2.28097252399409e-10,0
"21139",0,4.83493310084022e-14,-1.32629586047408e-11,0
"21215",0,4.84325122057378e-14,-1.58297714458136e-10,0
"24015",0,4.83739122370026e-14,-8.92808255420897e-11,0
"26031",0,4.8358074793971e-14,-4.78425750220216e-11,0
"26033",0,4.83752776379441e-14,-9.20449399368381e-11,0
"26043",0,4.83527986918981e-14,-2.84147343772605e-11,0
"26101",0,4.83636952247936e-14,-6.49066498194279e-11,0
"26155",0,4.85434759984227e-14,-2.01694443954692e-10,0
"27083",0,4.83501317609821e-14,-1.69604862387707e-11,0
"28079",0,4.8328343481404e-14,1.42178976889861e-10,0
"30005",0,4.83164800028907e-14,1.32245627159752e-10,0
"38081",0,4.8318809276384e-14,1.34262359630139e-10,0
"31085",0,4.8314671179486e-14,1.30669086180068e-10,0
"31163",0,4.83192894427113e-14,1.3467505674433e-10,0
"33007",0,4.83525317344924e-14,-2.73239717305264e-11,0
"34035",0,4.98014727464144e-14,-2.7848747486347e-10,0
"32009",0,4.83134206506822e-14,1.29563181405251e-10,0
"32015",0,4.83157466638578e-14,1.31612942365738e-10,0
"36123",0,4.83309440436221e-14,1.34828439184707e-10,0
"39137",0,4.83422778299372e-14,2.59640165389319e-11,0
"40129",0,4.83173813918112e-14,1.33031186014304e-10,0
"42097",0,4.85209640434492e-14,-1.9614040762633e-10,0
"46081",0,4.83274961789161e-14,1.41506429561668e-10,0
"47025",0,4.83660943906304e-14,-7.13045285380185e-11,0
"47029",0,4.83651379808741e-14,-6.88103353340085e-11,0
"48019",0,4.83170334803375e-14,1.32728452993e-10,0
"48079",0,4.8313494860644e-14,1.29635387748733e-10,0
"48111",0,4.83143692035401e-14,1.3040574904936e-10,0
"48113",0,5.03724388903637e-14,-2.92808422787403e-10,0
"48161",0,4.83173767488458e-14,1.33028198244493e-10,0
"48183",0,4.83468512156614e-14,-9.45952991081708e-13,0
"48207",0,4.83141108218457e-14,1.30181574305369e-10,0
"51051",0,4.85475183072547e-14,-2.02591849531414e-10,0
"51075",0,4.85665761407485e-14,-2.06495125289681e-10,0
"51195",0,4.94159622930215e-14,-2.62117213094519e-10,0
"51740",0,5.00759099113177e-14,-2.86339572217077e-10,0
"51830",0,4.84307242822467e-14,-1.57056355931002e-10,0
"55033",0,4.83598169181522e-14,-5.34836230210647e-11,0
"55043",0,4.8389454828603e-14,-1.15895008246779e-10,0
"54047",0,4.83377394970288e-14,6.01035255198598e-11,0
"54057",0,4.83429758889489e-14,2.14423490807556e-11,0
"54105",0,4.83208089293342e-14,1.35962483772189e-10,0
"1047",0,4.84578548161215e-14,-1.73078444130762e-10,0
"6031",0,4.83486523617609e-14,-1.00295165619709e-11,0
"9003",0,4.90641085041378e-14,-2.41575517090582e-10,0
"9015",0,4.83600076233591e-14,-5.40799132617748e-11,0
"1033",0,4.8689689819837e-14,-2.23079249183125e-10,0
"1067",0,4.83663765753047e-14,-7.20255275494168e-11,0
"8037",0,4.83378687846385e-14,5.89955939526374e-11,0
"12009",0,4.8598684895824e-14,-2.12031718013671e-10,0
"12049",0,4.83206972954584e-14,1.3587392319982e-10,0
"13069",0,4.85564671684358e-14,-2.04491109269046e-10,0
"13127",0,4.88706743400218e-14,-2.35007615977725e-10,0
"13137",0,4.88425554564626e-14,-2.33662552383893e-10,0
"16009",0,4.83150589592941e-14,1.3100955062317e-10,0
"16035",0,4.83149984063069e-14,1.30956871330323e-10,0
"17023",0,4.83291112448563e-14,1.4280208964228e-10,0
"17097",0,5.03375733175456e-14,-2.92130216037657e-10,0
"17109",0,4.83371054097687e-14,6.56631641907339e-11,0
"17161",0,4.84563016713985e-14,-1.72299381622952e-10,0
"17191",0,4.83293342947508e-14,1.4297713554166e-10,0
"18067",0,4.83972593199318e-14,-1.26175996163142e-10,0
"18081",0,4.8520038006206e-14,-1.95891082724433e-10,0
"20043",0,4.83280831856158e-14,1.41972694916458e-10,0
"20103",0,4.85589041190643e-14,-2.04987220590521e-10,0
"21035",0,4.85214249794397e-14,-1.96264205072825e-10,0
"21175",0,4.83659739742932e-14,-7.09961142531384e-11,0
"23013",0,4.83410763138373e-14,3.4156846334619e-11,0
"26123",0,4.84515443021632e-14,-1.69821399441022e-10,0
"27069",0,4.83171642729707e-14,1.32848297207976e-10,0
"29125",0,4.83450382399159e-14,8.99176686146034e-12,0
"29129",0,4.8324018377275e-14,1.38650870972425e-10,0
"28063",0,4.83166871973074e-14,1.32428149593556e-10,0
"28083",0,4.83324396524517e-14,1.14948734248364e-10,0
"30031",0,4.83823943200379e-14,-1.0500499774621e-10,0
"30109",0,4.83136120702377e-14,1.29732613181649e-10,0
"37001",0,4.86120198938913e-14,-2.14021810691719e-10,0
"37135",0,4.85522727334233e-14,-2.03616709388369e-10,0
"33001",0,4.84006593517441e-14,-1.30180280709258e-10,0
"34005",0,5.09937816690799e-14,-3.02379119591207e-10,0
"32023",0,4.83377041416624e-14,6.04094487303688e-11,0
"36011",0,4.83710984797992e-14,-8.32573817826494e-11,0
"36059",0,5.16450785935001e-14,-3.09146719018817e-10,0
"41053",0,4.83297941804734e-14,1.43352975078643e-10,0
"42059",0,4.84115667050173e-14,-1.41487621554787e-10,0
"42085",0,4.8720674351704e-14,-2.25814430421281e-10,0
"42131",0,4.83561502654483e-14,-4.11956636044413e-11,0
"47141",0,4.85514898690182e-14,-2.03450030614561e-10,0
"47177",0,4.84032975177325e-14,-1.33122094754625e-10,0
"48145",0,4.83165949787267e-14,1.3235368291633e-10,0
"48167",0,4.840090762628e-14,-1.30466022671225e-10,0
"48169",0,4.83141373237801e-14,1.30201156117658e-10,0
"48417",0,4.83136412673133e-14,1.29762443695255e-10,0
"51059",0.1,0.099999999999862,0.100000000462256,0.1
"51155",0,4.89405763249816e-14,-2.3784757641797e-10,0
"1031",0,4.85154771406822e-14,-1.94626153623816e-10,0
"1123",0,4.85091046217467e-14,-1.92779511674032e-10,0
"5105",0,4.83453695047743e-14,7.10941696099266e-12,0
"5125",0,4.91321536121788e-14,-2.43134569074656e-10,0
"6023",0,4.83420145977154e-14,2.77042556277143e-11,0
