"Date","FIPS","Completeness_pct","SVI_CTGY","Census2019","tVaccMi"
2022-05-14,"31179",90.7,"A",9385,667.24075601535
2022-05-14,"34027",94,"A",491845,663.027357103254
2022-05-14,"35007",97,"D",11941,1066.62918380443
2022-05-14,"32027",95,"D",6725,1731.22447230088
2022-05-14,NA,93.8,"",NA,NA
2022-05-14,"41047",97.8,"D",347818,1911.0118740507
2022-05-14,"42089",94.8,"B",170271,631.385287754549
2022-05-14,"72111",97.3,"C",19249,1826.49425944567
2022-05-14,"72131",97.3,"D",35528,1800.24641683561
2022-05-14,"47005",97.8,"C",16160,278.750601771537
2022-05-14,"47059",97.8,"C",69069,299.834272704178
2022-05-14,"47143",97.8,"D",33167,216.01334665478
2022-05-14,"48025",98.9,"D",32565,1043.37267725071
2022-05-14,"48069",98.9,"D",7530,997.987729821309
2022-05-14,"48175",98.9,"C",7658,1018.05388855064
2022-05-14,"48217",98.9,"D",36649,856.355773511998
2022-05-14,"48337",98.9,"C",19818,818.514072984328
2022-05-14,"49035",97.6,"B",1160437,1396.28176945332
2022-05-14,"51171",79,"B",43616,466.930888729153
2022-05-14,"51730",79,"D",31346,546.922533888544
2022-05-14,"55037",96.8,"A",4295,569.898716465054
2022-05-14,"55113",96.8,"B",16558,620.324860990216
2022-05-14,"01061",92.5,"D",26271,495.824553782293
2022-05-14,"05029",90.5,"D",20846,535.143838519541
2022-05-14,"05037",90.5,"C",16419,435.75803359796
2022-05-14,"12051",98.7,"D",42022,837.993018550085
2022-05-14,"13009",89.4,"D",44890,386.808513360482
2022-05-14,"13025",89.4,"C",19109,532.141214277372
2022-05-14,"13181",89.4,"C",7921,375.949532496348
2022-05-14,"06063",NA,"B",18807,1861.26513358209
2022-05-14,"06079",97.6,"B",283111,1924.38974670604
2022-05-14,"08003",97.1,"D",16233,1112.47966924184
2022-05-14,NA,95,"",NA,NA
2022-05-14,"12081",98.7,"C",403253,757.192042008122
2022-05-14,"13083",89.4,"C",16116,246.041315081653
2022-05-14,"13109",89.4,"D",10654,483.34634129418
2022-05-14,"13139",89.4,"C",204441,303.661011823694
2022-05-14,"17133",98.3,"A",34637,355.573281131779
2022-05-14,"17163",98.3,"C",259686,347.094546827551
2022-05-14,"18121",98.6,"C",16937,277.445951312837
2022-05-14,"20175",93.6,"D",21428,860.804551101455
2022-05-14,"20181",93.6,"B",5917,886.366272565989
2022-05-14,"21013",94,"D",26032,252.948993477849
2022-05-14,"21109",94,"C",13329,240.953154559482
2022-05-14,"21193",94,"D",25758,282.495512903149
2022-05-14,"21229",94,"C",12095,200.800314970243
2022-05-14,"22109",96.9,"D",110461,720.669257344444
2022-05-14,NA,98.2,"",NA,NA
2022-05-14,"23003",96.2,"C",67055,1031.19426677181
2022-05-14,"26051",95.1,"C",25449,411.339587756177
2022-05-14,"29045",91.3,"B",6797,408.400240287976
2022-05-14,"29057",91.3,"C",7561,524.242587388714
2022-05-14,"29145",91.3,"B",58236,561.242609545267
2022-05-14,"28009",98.1,"C",8259,378.23771782922
2022-05-14,"28137",98.1,"D",28321,417.496584921621
2022-05-14,"30003",95.8,"D",13319,1200.90410867493
2022-05-14,"30007",95.8,"A",6237,1398.35331587428
2022-05-14,"30097",95.8,"A",3737,1318.28558698738
2022-05-14,"37061",96.9,"D",58741,577.670351906261
2022-05-14,"37155",96.9,"D",130625,524.730096502392
2022-05-14,"31009",90.7,"A",465,798.62800148709
2022-05-14,"35025",97,"D",71070,1109.11790450697
2022-05-14,"35043",97,"B",146748,1200.0128488633
2022-05-14,"35057",97,"C",15461,1172.93876109452
2022-05-14,"40005",93.8,"D",13758,717.992031127701
2022-05-14,"72083",97.3,"C",7927,1805.19621356111
2022-05-14,"47013",97.8,"C",39842,227.451713637605
2022-05-14,"47087",97.8,"C",11786,184.464252334696
2022-05-14,"47133",97.8,"B",22241,183.006603180748
2022-05-14,"48023",98.9,"A",3509,883.005349384134
2022-05-14,"48093",98.9,"C",13635,923.279490452519
2022-05-14,"48287",98.9,"C",17239,922.390220149109
2022-05-14,"51115",79,"A",8834,596.555986860657
2022-05-14,"51139",79,"B",23902,475.503504119148
2022-05-14,"51165",79,"B",81948,458.949535546132
2022-05-14,"53055",96,"A",17582,1952.74415187255
2022-05-14,"55097",96.8,"A",70772,502.879765481191
2022-05-14,"01129",92.5,"C",16326,521.671310316851
2022-05-14,"05109",90.5,"C",10718,615.751929290094
2022-05-14,"16007",97.8,"A",6125,1357.74672290181
2022-05-14,"16021",97.8,"B",12245,1662.11847347538
2022-05-14,"17105",98.3,"B",35648,316.253955759008
2022-05-14,"17119",98.3,"B",262966,342.207589130618
2022-05-14,"17143",98.3,"C",179179,345.522935414661
2022-05-14,"17203",98.3,"A",38459,331.884574617506
2022-05-14,"20155",93.6,"C",61998,711.906299605625
2022-05-14,"21239",94,"A",26734,228.698857688518
2022-05-14,"22101",96.9,"D",49348,723.810609674611
2022-05-14,"26023",95.1,"C",43517,317.681095758381
2022-05-14,"27003",94.6,"A",356921,636.602137058302
2022-05-14,"27113",94.6,"B",14119,867.551853229376
2022-05-14,"27151",94.6,"B",9266,712.170832037251
2022-05-14,"29051",91.3,"B",76745,437.237690749875
2022-05-14,"29121",91.3,"C",15117,438.981924134592
2022-05-14,"28007",98.1,"D",18174,472.581584196058
2022-05-14,"28129",98.1,"B",15916,521.679551813174
2022-05-14,"30063",95.8,"A",119600,1515.98984642291
2022-05-14,"37015",96.9,"D",18947,593.195819664697
2022-05-14,"37131",96.9,"D",19483,565.713760605898
2022-05-14,"38085",92.7,"D",4230,943.295720140937
2022-05-14,"31001",90.7,"B",31363,719.741747634051
2022-05-14,"31039",90.7,"A",8846,645.216279091723
2022-05-14,"36115",97.6,"B",61204,752.234573188368
2022-05-14,NA,97.6,"",NA,NA
2022-05-14,"39129",98.5,"B",58457,302.65146381187
2022-05-14,"72007",97.3,"C",24814,1839.71256581292
2022-05-14,"47167",97.8,"B",61599,380.208996864335
2022-05-14,"48001",98.9,"D",57735,797.44427333226
2022-05-14,"48065",98.9,"A",5926,927.437754512312
2022-05-14,"48441",98.9,"C",138034,969.641550732396
2022-05-14,"48461",98.9,"C",3657,1103.69086869147
2022-05-14,"49053",97.6,"B",177556,1522.36372883015
2022-05-14,"51085",79,"A",107766,533.358907811185
2022-05-14,"51678",79,"B",7446,445.227664944036
2022-05-14,"53005",96,"C",204390,1768.82093296296
2022-05-14,"04007",97.7,"D",54018,1450.47462478313
2022-05-14,"06083",97.6,"C",446499,1926.66442083574
2022-05-14,"08053",97.1,"A",820,1193.04010919171
2022-05-14,"09013",98.3,"A",150721,775.834412878666
2022-05-14,"12063",98.7,"D",46414,510.120797829746
2022-05-14,"13273",89.4,"D",8531,445.072097785422
2022-05-14,"19171",97.4,"B",16854,465.683173661801
2022-05-14,NA,97.6,"",NA,NA
2022-05-14,"05005",90.5,"B",41932,486.145738455891
2022-05-14,"05027",90.5,"D",23457,627.251144538997
2022-05-14,"13075",89.4,"D",17270,499.368173010301
2022-05-14,"13291",89.4,"B",24511,273.374494752984
2022-05-14,"19147",97.4,"A",8886,581.943894207757
2022-05-14,"17073",98.3,"A",48913,365.031355262814
2022-05-14,"20057",93.6,"D",33619,803.831259164303
2022-05-14,"20093",93.6,"B",3838,875.985289466651
2022-05-14,"21207",94,"D",17923,180.943632892691
2022-05-14,"22057",96.9,"D",97614,697.938139049083
2022-05-14,"22077",96.9,"D",21730,670.210434536804
2022-05-14,"26091",95.1,"B",98451,334.164561084712
2022-05-14,"26131",95.1,"B",5720,676.294684302551
2022-05-14,"27023",94.6,"B",11800,695.465159330843
2022-05-14,"27111",94.6,"A",58746,770.355703645268
2022-05-14,"27159",94.6,"C",13682,757.301609583702
2022-05-14,"27167",94.6,"A",6207,793.391596113084
2022-05-14,"27169",94.6,"A",50484,522.787472174627
2022-05-14,"29087",91.3,"A",4403,560.844358258307
2022-05-14,"28027",98.1,"D",22124,464.838117197397
2022-05-14,"30023",95.8,"B",9140,1469.78125661354
2022-05-14,"37043",96.9,"A",11231,271.912980277944
2022-05-14,"37087",96.9,"B",62317,300.027704148207
2022-05-14,"38035",92.7,"B",69451,900.362584524712
2022-05-14,"38047",92.7,"A",1850,902.482917710505
2022-05-14,"38079",92.7,"D",14176,1019.85847718141
2022-05-14,"38097",92.7,"A",8036,868.548454184481
2022-05-14,"31019",90.7,"B",49659,749.116983242143
2022-05-14,"31031",90.7,"A",5689,854.75417853547
2022-05-14,"31113",90.7,"A",748,816.996464978141
2022-05-14,"31173",90.7,"D",7224,638.433423046308
2022-05-14,"32017",95,"B",5183,1588.29425492644
2022-05-14,"36091",97.6,"A",229863,728.411772304741
2022-05-14,"40085",93.8,"C",10253,786.951648776987
2022-05-14,"40099",93.8,"C",14073,758.66903650049
2022-05-14,"40113",93.8,"C",46963,659.58059461803
2022-05-14,"40115",93.8,"D",31127,581.753325241022
2022-05-14,"41005",97.8,"A",418187,1894.86508634065
2022-05-14,"41055",97.8,"A",1780,1821.86865189515
2022-05-14,"42019",94.8,"A",187853,424.772854765331
2022-05-14,"42057",94.8,"A",14530,488.396690486558
2022-05-14,"42083",94.8,"C",40625,502.14429981117
2022-05-14,"42095",94.8,"B",305285,625.766259373755
2022-05-14,"44001",89,"A",48479,827.333121549487
2022-05-14,"44005",89,"A",82082,829.909654569139
2022-05-14,"44009",89,"A",125577,812.6114294127
2022-05-14,"45011",93.1,"D",20866,443.22655519722
2022-05-14,"46033",96.7,"A",8972,982.472314851582
2022-05-14,"46093",96.7,"A",28332,969.181535475891
2022-05-14,"46137",96.7,"D",2756,929.813386766613
2022-05-14,"47093",97.8,"B",470313,244.431693463906
2022-05-14,"47149",97.8,"B",332285,217.450058012744
2022-05-14,"47171",97.8,"D",17883,324.144184825763
2022-05-14,"48213",98.9,"C",82737,790.240339949691
2022-05-14,"48249",98.9,"D",40482,1091.58692058037
2022-05-14,"48305",98.9,"D",5951,1021.00063072839
2022-05-14,"48309",98.9,"D",256623,877.705442431973
2022-05-14,"48447",98.9,"B",1501,903.708594599939
2022-05-14,"49011",97.6,"A",355481,1408.18847082978
2022-05-14,"51001",79,"D",32316,613.346876219183
2022-05-14,"51141",79,"C",17608,428.463191273862
2022-05-14,"51680",79,"C",82168,458.905038031943
2022-05-14,"51790",79,"B",24932,452.105798192954
2022-05-14,"55021",96.8,"A",57532,435.917793451861
2022-05-14,"55125",96.8,"A",22195,601.923244061197
2022-05-14,"55135",96.8,"A",50990,493.925173717564
2022-05-14,"54009",97.2,"B",21939,390.751454283131
2022-05-14,"54079",97.2,"A",56450,329.643260060828
2022-05-14,"20207",93.6,"B",3138,600.28238764247
2022-05-14,"22003",96.9,"D",25627,722.820161930935
2022-05-14,"22061",96.9,"D",46742,627.537083119331
2022-05-14,"22117",96.9,"D",46194,606.691310632548
2022-05-14,"24013",98.2,"A",168447,539.720000682669
2022-05-14,"24025",98.2,"A",255441,572.653004446326
2022-05-14,"26141",95.1,"B",12592,517.656496197187
2022-05-14,"27125",94.6,"A",4055,857.443672333995
2022-05-14,"29023",91.3,"D",42478,388.460064205777
2022-05-14,"29049",91.3,"A",20387,519.484770738051
2022-05-14,"29105",91.3,"C",35723,466.6222066205
2022-05-14,"29187",91.3,"C",67215,374.213600280462
2022-05-14,"29223",91.3,"D",12873,385.830821126159
2022-05-14,"28125",98.1,"D",4321,531.206462965323
2022-05-14,"30083",95.8,"A",10803,1145.34823581985
2022-05-14,"37099",96.9,"C",43938,297.637142396634
2022-05-14,"37121",96.9,"B",14964,337.788169459865
2022-05-14,"37153",96.9,"D",44829,481.606775451311
2022-05-14,"38001",92.7,"A",2216,1000.90570239826
2022-05-14,"38015",92.7,"A",95626,959.462297198528
2022-05-14,"38101",92.7,"A",67641,1051.60897732759
2022-05-14,"31083",90.7,"A",3380,763.965172118326
2022-05-14,"31087",90.7,"A",2762,846.40351674655
2022-05-14,"34007",94,"C",506471,634.184155951408
2022-05-14,"39061",98.5,"C",817473,260.545461574764
2022-05-14,"40131",93.8,"B",92459,630.331165985366
2022-05-14,"42051",94.8,"C",129274,424.708136770251
2022-05-14,"72085",97.3,"A",37007,1854.23624805497
2022-05-14,"46025",96.7,"A",3736,766.112384546642
2022-05-14,"46123",96.7,"B",5441,811.055044167547
2022-05-14,"48031",98.9,"B",11931,986.883033234156
2022-05-14,"48039",98.9,"C",374264,905.969940314178
2022-05-14,"48187",98.9,"B",166847,999.668500755716
2022-05-14,"48275",98.9,"D",3664,909.939265138041
2022-05-14,"48277",98.9,"D",49859,720.975657542673
2022-05-14,"48293",98.9,"D",23437,850.666624683629
2022-05-14,"49049",97.6,"B",636235,1387.73642992797
2022-05-14,"51021",79,"B",6280,379.734540458292
2022-05-14,"51685",79,"C",17478,518.080290488906
2022-05-14,"55029",96.8,"A",27668,503.29606883005
2022-05-14,"54001",97.2,"C",16441,405.556091908305
2022-05-14,"56025",97.1,"B",79858,1131.81884791862
2022-05-14,"56037",97.1,"B",42343,1238.27626912733
2022-05-14,"05111",90.5,"D",23528,423.870722140273
2022-05-14,"04005",97.7,"C",143476,1456.29321006073
2022-05-14,"06071",97.6,"D",2180085,1709.50016720993
2022-05-14,"06107",97.6,"D",466195,1820.43228394609
2022-05-14,"13011",89.4,"C",19234,313.053300365223
2022-05-14,"13081",89.4,"D",22372,445.387461321882
2022-05-14,"13169",89.4,"B",28735,384.954032793666
2022-05-14,NA,75.1,"",NA,NA
2022-05-14,"19137",97.4,"C",9917,562.419912753556
2022-05-14,"16075",97.8,"C",23951,1626.030605591
2022-05-14,"18009",98.6,"B",11758,285.140444492174
2022-05-14,"18147",98.6,"A",20277,222.438062632471
2022-05-14,"20007",93.6,"B",4427,753.913067044075
2022-05-14,"20099",93.6,"C",19618,593.431196696545
2022-05-14,"02188",97.6,"D",7621,3413.12463586647
2022-05-14,"01055",92.5,"C",102268,304.354029553464
2022-05-14,"01125",92.5,"C",209355,387.852796592432
2022-05-14,"05147",90.5,"D",6320,462.471845599324
2022-05-14,"12089",98.7,"A",88625,572.94204018381
2022-05-14,"12117",98.7,"A",471826,703.792207310391
2022-05-14,"13299",89.4,"D",35734,526.783291376304
2022-05-14,NA,97.4,"",NA,NA
2022-05-14,"16071",97.8,"B",4531,1417.39358267436
2022-05-14,"18051",98.6,"B",33659,251.794805493022
2022-05-14,"18057",98.6,"A",338011,272.332605952325
2022-05-14,"18095",98.6,"C",129569,276.742575019289
2022-05-14,"18119",98.6,"B",20799,264.971722732683
2022-05-14,"20115",93.6,"A",11884,659.633366421635
2022-05-14,"20141",93.6,"A",3421,732.888722143035
2022-05-14,"20143",93.6,"A",5704,680.97892003132
2022-05-14,"20205",93.6,"C",8525,605.589920823704
2022-05-14,"20209",93.6,"D",165429,540.797129829364
2022-05-14,"21057",94,"C",6614,172.556602047673
2022-05-14,"21133",94,"D",21553,301.123375158823
2022-05-14,"21137",94,"C",24549,211.850485331901
2022-05-14,"21149",94,"B",9207,222.685683488065
2022-05-14,"21165",94,"C",6489,273.718525540887
2022-05-14,"21173",94,"D",28157,266.597190683542
2022-05-14,"21177",94,"C",30622,210.827756663524
2022-05-14,"22047",96.9,"D",32511,683.751881595124
2022-05-14,"25001",NA,"A",212990,881.231790970233
2022-05-14,"24019",98.2,"D",31929,588.79516132088
2022-05-14,"26013",95.1,"C",8209,624.470473516364
2022-05-14,"27071",94.6,"B",12229,822.981726605455
2022-05-14,"27101",94.6,"A",8194,658.00236231954
2022-05-14,"27141",94.6,"A",97238,660.765316465015
2022-05-14,"27161",94.6,"B",18612,580.830096961676
2022-05-14,"29123",91.3,"B",12088,372.3497749069
2022-05-14,"29211",91.3,"C",6089,461.34716137857
2022-05-14,"29229",91.3,"D",18289,470.228492492746
2022-05-14,"28011",98.1,"D",30628,495.840016216856
2022-05-14,"28019",98.1,"D",8210,447.002896129815
2022-05-14,"30033",95.8,"A",1258,1218.2932115492
2022-05-14,"31137",90.7,"A",9034,764.756867220618
2022-05-14,"31177",90.7,"A",20729,612.503114089446
2022-05-14,"34041",94,"A",105267,641.562470130148
2022-05-14,"39105",98.5,"C",22907,327.454907947411
2022-05-14,"39115",98.5,"C",14508,338.287191072836
2022-05-14,"40037",93.8,"B",71522,680.636174125603
2022-05-14,"41025",97.8,"C",7393,1741.64662195671
2022-05-14,"42077",94.8,"C",369318,614.007981545653
2022-05-14,"45043",93.1,"C",62680,547.63615944279
2022-05-14,"45067",93.1,"D",30657,524.468064682048
2022-05-14,"45075",93.1,"D",86175,466.647874518559
2022-05-14,"46135",96.7,"B",22814,692.540424591588
2022-05-14,"47033",97.8,"D",14230,339.199657251187
2022-05-14,"47045",97.8,"D",37159,345.789679191993
2022-05-14,"48361",98.9,"C",83396,793.501708421264
2022-05-14,"48381",98.9,"A",137713,965.388288639134
2022-05-14,"48467",98.9,"C",56590,776.076131129205
2022-05-14,"48505",98.9,"D",14179,1174.74131845081
2022-05-14,"49033",97.6,"A",2483,1358.35668859689
2022-05-14,"51063",79,"A",15749,418.474747822461
2022-05-14,"51520",79,"D",16762,331.688749200723
2022-05-14,"55069",96.8,"A",27593,562.715261843032
2022-05-14,"55115",96.8,"A",40899,508.264768504692
2022-05-14,NA,96.8,"",NA,NA
2022-05-14,"56029",97.1,"A",29194,1283.17134474401
2022-05-14,"56039",97.1,"A",23464,1325.76456998684
2022-05-14,"02100",97.6,"A",2530,2606.53130165892
2022-05-14,"05051",90.5,"D",99386,576.992095001996
2022-05-14,NA,NA,"",NA,NA
2022-05-14,"06011",97.6,"C",21547,1945.52395487276
2022-05-14,"12079",98.7,"D",18493,544.920921542161
2022-05-14,"13019",89.4,"D",19397,497.023466258011
2022-05-14,"13305",89.4,"D",29927,513.605169440319
2022-05-14,NA,NA,"",NA,NA
2022-05-14,"19063",97.4,"B",9208,593.230838529944
2022-05-14,"16027",97.8,"C",229849,1626.16801337335
2022-05-14,"16031",97.8,"C",24030,1472.07449086367
2022-05-14,"16087",97.8,"D",10194,1627.11092557388
2022-05-14,"17021",98.3,"A",32304,316.860533125447
2022-05-14,"17083",98.3,"A",21773,356.740234564252
2022-05-14,"18027",98.6,"C",33351,247.897197214811
2022-05-14,"20111",93.6,"C",33195,613.944654536089
2022-05-14,"21087",94,"C",10941,174.64197439514
2022-05-14,"21223",94,"C",8471,236.606753513985
2022-05-14,"22023",96.9,"B",6973,776.557455596108
2022-05-14,"22033",96.9,"C",440059,659.94599386765
2022-05-14,"24011",98.2,"C",33406,597.947038007155
2022-05-14,"23025",96.2,"C",50484,944.047988493028
2022-05-14,"29013",91.3,"B",16172,530.026083232301
2022-05-14,"29039",91.3,"C",14349,518.552747042914
2022-05-14,"28073",98.1,"C",63343,569.707052335358
2022-05-14,"28075",98.1,"D",74125,472.659424283093
2022-05-14,"30043",95.8,"A",12221,1419.86141235557
2022-05-14,"37009",96.9,"B",27203,368.734180676087
2022-05-14,"38041",92.7,"A",2499,1010.6996243634
2022-05-14,"31133",90.7,"A",2613,608.78600919803
2022-05-14,"35047",97,"D",27277,1098.10264534094
2022-05-14,"35059",97,"C",4059,1007.82454282393
2022-05-14,"39001",98.5,"D",27698,278.937137881259
2022-05-14,"39131",98.5,"D",27772,294.261616603167
2022-05-14,"39171",98.5,"B",36692,314.181092553053
2022-05-14,"40075",93.8,"C",8708,828.625734409414
2022-05-14,"40111",93.8,"D",38465,670.009784575716
2022-05-14,"42043",94.8,"B",278299,555.354532883167
2022-05-14,"42105",94.8,"B",16526,527.495904786538
2022-05-14,"42127",94.8,"B",51361,635.264950190933
2022-05-14,"45009",93.1,"D",14066,462.522580988075
2022-05-14,"45055",93.1,"B",66551,454.553025837109
2022-05-14,"45057",93.1,"C",98012,438.818685877491
2022-05-14,"46053",96.7,"B",4185,776.534420814705
2022-05-14,"46055",96.7,"B",1899,910.011052843362
2022-05-14,"47079",97.8,"C",32345,282.327070413031
2022-05-14,"48367",98.9,"B",142878,857.810509166605
2022-05-14,"49015",97.6,"B",10012,1352.57314749556
2022-05-14,"53069",96,"A",4488,1953.8951402683
2022-05-14,"56003",97.1,"B",11790,1209.29523093555
2022-05-14,"02090",97.6,"B",96849,3026.69746773269
2022-05-14,"05091",90.5,"D",43257,658.01399566251
2022-05-14,NA,90.5,"",NA,NA
2022-05-14,"12001",98.7,"B",269043,614.813097543873
2022-05-14,"13071",89.4,"D",45600,491.830218520604
2022-05-14,"13149",89.4,"C",11923,341.294255234007
2022-05-14,"13241",89.4,"C",17137,293.217751357784
2022-05-14,"13287",89.4,"D",7985,459.600594291477
2022-05-14,"16085",97.8,"A",11392,1574.95318531157
2022-05-14,"18003",98.6,"C",379299,297.56891410643
2022-05-14,"18011",98.6,"A",67843,274.83218136936
2022-05-14,"18017",98.6,"C",37689,285.430138441963
2022-05-14,"18065",98.6,"B",47972,274.399536700355
2022-05-14,"20131",93.6,"A",10231,597.93551532651
2022-05-14,"20151",93.6,"B",9164,748.412615119465
2022-05-14,"21079",94,"B",17666,222.738085892591
2022-05-14,"21159",94,"D",11195,315.871410057553
2022-05-14,"21169",94,"C",10071,177.804506203917
2022-05-14,"22049",96.9,"D",15744,635.696978785005
2022-05-14,"22099",96.9,"D",53431,701.957346882676
2022-05-14,NA,89.9,"",NA,NA
2022-05-14,"24005",98.2,"B",827370,556.962555024834
2022-05-14,"24037",98.2,"A",113510,570.87121914665
2022-05-14,"29103",91.3,"C",3959,422.022010955975
2022-05-14,"29143",91.3,"D",17076,348.234198919876
2022-05-14,"29163",91.3,"C",18302,384.233938511505
2022-05-14,"29213",91.3,"D",55928,510.430620840675
2022-05-14,"30001",95.8,"B",9453,1448.71122880087
2022-05-14,"37005",96.9,"C",11137,388.595992990658
2022-05-14,"37161",96.9,"D",67029,357.811320301146
2022-05-14,"31033",90.7,"A",8910,943.837342287582
2022-05-14,"31111",90.7,"B",34914,830.618463367072
2022-05-14,"36015",97.6,"B",83456,587.738024287377
2022-05-14,"39017",98.5,"B",383134,266.14437936164
2022-05-14,"39055",98.5,"A",93649,397.587448864454
2022-05-14,"39143",98.5,"B",58518,341.493404076442
2022-05-14,"40093",93.8,"B",7629,768.091980545933
2022-05-14,"72005",97.3,"C",50265,1784.99455795852
2022-05-14,"72099",97.3,"D",34891,1793.01331005826
2022-05-14,"45077",93.1,"C",126884,329.685736766878
2022-05-14,"47069",97.8,"D",25050,351.488254304179
2022-05-14,"47071",97.8,"C",25652,317.55761098298
2022-05-14,"48103",98.9,"B",4797,1119.50697719254
2022-05-14,"48407",98.9,"C",28859,829.492825058014
2022-05-14,"48483",98.9,"C",5056,876.712275738031
2022-05-14,"49005",97.6,"B",128289,1381.17535682579
2022-05-14,"49007",97.6,"C",20463,1341.5487629066
2022-05-14,"49057",97.6,"B",260213,1391.9510289945
2022-05-14,"51191",79,"B",53740,343.819129939807
2022-05-14,"51580",79,"B",5538,417.947697585152
2022-05-14,"53045",96,"C",66768,1944.96270319065
2022-05-14,"55091",96.8,"A",7287,562.877095063552
2022-05-14,"54071",97.2,"B",6969,437.560075655237
2022-05-14,NA,97.6,"C",3266,NA
2022-05-14,"01095",92.5,"C",96774,293.894481207578
2022-05-14,"01131",92.5,"D",10373,462.559645496213
2022-05-14,"08029",97.1,"C",31162,1207.39920604162
2022-05-14,"10005",96.2,"B",234225,622.95039526997
2022-05-14,NA,98.7,"",NA,NA
2022-05-14,"13003",89.4,"D",8165,500.827351069528
2022-05-14,"13265",89.4,"D",1537,374.830427993789
2022-05-14,"19019",97.4,"A",21175,453.376125885611
2022-05-14,"17015",98.3,"A",14305,377.065519792323
2022-05-14,"17113",98.3,"A",171517,316.95090516892
2022-05-14,"18049",98.6,"B",19974,290.797083047761
2022-05-14,"18091",98.6,"C",109888,305.39638888081
2022-05-14,"18165",98.6,"B",15498,281.891411032743
2022-05-14,"18181",98.6,"A",24102,290.753678106592
2022-05-14,"20009",93.6,"C",25779,738.771289117146
2022-05-14,"20123",93.6,"B",5979,704.854120376425
2022-05-14,"20157",93.6,"A",4636,676.90926239277
2022-05-14,"21009",94,"D",44249,176.559441404989
2022-05-14,"21071",94,"D",35589,309.602824732744
2022-05-14,"21077",94,"C",8869,249.130528058848
2022-05-14,"21083",94,"D",37266,293.659586513231
2022-05-14,"21119",94,"D",14806,297.778521753342
2022-05-14,"21201",94,"B",2108,259.15402467481
2022-05-14,"22093",96.9,"C",21096,678.69606763752
2022-05-14,"29063",91.3,"B",12547,520.014559386735
2022-05-14,"29197",91.3,"B",4660,437.921311529644
2022-05-14,"28127",98.1,"D",26658,543.271913270408
2022-05-14,"28141",98.1,"C",19383,340.333353830908
2022-05-14,"28159",98.1,"D",17955,450.166114278606
2022-05-14,"30015",95.8,"B",5635,1380.59228357368
2022-05-14,"37011",96.9,"C",17557,349.559729003971
2022-05-14,"37077",96.9,"C",60443,510.40578317154
2022-05-14,"37127",96.9,"D",94298,549.244237975161
2022-05-14,"38029",92.7,"A",3241,921.643288432472
2022-05-14,"38039",92.7,"A",2231,905.177343641246
2022-05-14,"38043",92.7,"A",2480,932.151521073727
2022-05-14,"31155",90.7,"A",21578,632.82189319243
2022-05-14,"34009",94,"B",92039,641.773099814867
2022-05-14,"34019",94,"A",124371,645.537845721807
2022-05-14,"35029",97,"D",23709,1343.16774203584
2022-05-14,"32033",95,"B",9580,1563.91191350236
2022-05-14,"36045",97.6,"C",109834,652.501433724921
2022-05-14,"36085",97.6,"B",476143,680.610364710454
2022-05-14,"41009",97.8,"B",52354,1938.03266303852
2022-05-14,"72029",97.3,"B",44674,1846.12283408134
2022-05-14,"47155",97.8,"C",98250,267.532282149237
2022-05-14,"48053",98.9,"C",48155,955.245374529319
2022-05-14,"48099",98.9,"D",75951,911.074053135502
2022-05-14,"48149",98.9,"B",25346,940.536797616951
2022-05-14,"48195",98.9,"D",5399,904.271191121368
2022-05-14,"48291",98.9,"D",88219,832.535852067381
2022-05-14,"48303",98.9,"C",310569,1003.54144194173
2022-05-14,"48329",98.9,"B",176832,1080.3007562147
2022-05-14,"51009",79,"B",31605,460.584539640538
2022-05-14,"53027",96,"D",75061,1975.1414148659
2022-05-14,"53077",96,"D",250873,1827.21305960479
2022-05-14,"55071",96.8,"A",78981,439.604096817874
2022-05-14,"56035",97.1,"A",9831,1288.1925783284
2022-05-14,NA,NA,"",NA,NA
2022-05-14,"13099",89.4,"D",10190,474.07622691722
2022-05-14,"13143",89.4,"C",29792,308.708580979085
2022-05-14,"13237",89.4,"B",22119,369.59582872892
2022-05-14,"13303",89.4,"D",20374,407.298748318317
2022-05-14,NA,NA,"B",86,NA
2022-05-14,"19181",97.4,"A",51466,493.843614898444
2022-05-14,"17067",98.3,"A",17708,383.21797684616
2022-05-14,"18183",98.6,"A",33964,295.720501895957
2022-05-14,"20053",93.6,"B",6102,709.231141251694
2022-05-14,"20179",93.6,"A",2521,819.242838852618
2022-05-14,"21015",94,"A",133581,252.655637999754
2022-05-14,"21017",94,"C",19788,258.732148102483
2022-05-14,"21227",94,"C",132896,183.166629162442
2022-05-14,"22105",96.9,"D",134758,631.482876418464
2022-05-14,"26025",95.1,"C",134159,330.357867550902
2022-05-14,"29001",91.3,"B",25343,439.363100855121
2022-05-14,"29055",91.3,"D",23920,408.110930447568
2022-05-14,"28087",98.1,"D",58595,406.514350162674
2022-05-14,"30011",95.8,"A",1252,1065.70286251762
2022-05-14,"30027",95.8,"A",11050,1316.58974497804
2022-05-14,"37097",96.9,"B",181806,410.782224366011
2022-05-14,"38013",92.7,"A",2115,1110.91461747346
2022-05-14,"38073",92.7,"A",5218,835.249116441865
2022-05-14,"38095",92.7,"A",2189,994.932370645392
2022-05-14,"31025",90.7,"A",26248,608.512379953448
2022-05-14,"31077",90.7,"A",2356,724.93243291911
2022-05-14,"35035",97,"D",67490,1230.71054099137
2022-05-14,"40051",93.8,"B",55834,774.637114151447
